Person ID,Exists,Job ID,Candidate_SF_Id,Job_SF_Id,Job_Submission_Exists,Error
8997364,Exist,181706,a00N3000017Q1GvIAK,a02N300000qLa2XIAS,Exist,
8997364,Exist,179303,a00N3000017Q1GvIAK,a02N300000qJg7FIAS,Exist,
8997375,Exist,179306,a00N3000017PkOFIA0,a02N300000qJPOAIA4,Exist,
8997380,Not Exist,179306,,,N/A (candidate not in SF),
8997380,Not Exist,179303,,,N/A (candidate not in SF),
8997382,Exist,179303,a00N3000018VrpSIAS,a02N300000qJg7FIAS,Exist,
8997382,Exist,182162,,,Unresolved: Job__c match count = 7 (expected 1),
8997384,Not Exist,181707,,,N/A (candidate not in SF),
8997384,Not Exist,179303,,,N/A (candidate not in SF),
8997396,Exist,179306,a00N3000017QkcGIAS,a02N300000qJPOAIA4,Exist,
8997479,Exist,179303,a00N3000017SB13IAG,a02N300000qJg7FIAS,Exist,
8997480,Not Exist,179303,,,N/A (candidate not in SF),
8997483,Not Exist,181707,,,N/A (candidate not in SF),
8997483,Not Exist,179306,,,N/A (candidate not in SF),
8997483,Not Exist,179303,,,N/A (candidate not in SF),
8997484,Exist,179303,a00N300001GBIhkIAH,a02N300000qJg7FIAS,Exist,
8997486,Exist,179303,a00N3000017Sdt8IAC,a02N300000qJg7FIAS,Exist,
8997597,Not Exist,179303,,,N/A (candidate not in SF),
8997597,Not Exist,179306,,,N/A (candidate not in SF),
8997615,Exist,179306,a00N3000017VtILIA0,a02N300000qJPOAIA4,Exist,
8997623,Exist,179306,a00N300001AJJf1IAH,a02N300000qJPOAIA4,Exist,
8997623,Exist,179303,a00N300001AJJf1IAH,a02N300000qJg7FIAS,Exist,
8997641,Exist,179306,a00N3000017VsvqIAC,a02N300000qJPOAIA4,Exist,
8997647,Exist,179306,a00N3000017WDnHIAW,a02N300000qJPOAIA4,Exist,
8997694,Exist,179306,a00N3000017XX3tIAG,a02N300000qJPOAIA4,Exist,
8997699,Exist,179306,a00N3000017WxjrIAC,a02N300000qJPOAIA4,Exist,
8997719,Exist,179306,a00N3000017YBfjIAG,a02N300000qJPOAIA4,Exist,
8997719,Exist,179303,a00N3000017YBfjIAG,a02N300000qJg7FIAS,Exist,
8998038,Exist,179306,a00N3000017ZIiJIAW,a02N300000qJPOAIA4,Exist,
8998061,Exist,179306,a00N300001GBIpOIAX,a02N300000qJPOAIA4,Exist,
8998066,Exist,179303,a00N3000017a56MIAQ,a02N300000qJg7FIAS,Exist,
8998070,Exist,181707,a00N3000017adzBIAQ,a02N300000qLSrPIAW,Exist,
8998070,Exist,182162,,,Unresolved: Job__c match count = 7 (expected 1),
8998070,Exist,181706,a00N3000017adzBIAQ,a02N300000qLa2XIAS,Exist,
8998070,Exist,179303,a00N3000017adzBIAQ,a02N300000qJg7FIAS,Exist,
8998071,Exist,179303,a00N3000017afrNIAQ,a02N300000qJg7FIAS,Exist,
8998075,Not Exist,179303,,,N/A (candidate not in SF),
8998085,Not Exist,179303,,,N/A (candidate not in SF),
8998087,Exist,179303,a00N3000017b0R7IAI,a02N300000qJg7FIAS,Exist,
8998088,Exist,179303,a00N3000017aVtnIAE,a02N300000qJg7FIAS,Exist,
8998105,Exist,179303,a00N3000017be6pIAA,a02N300000qJg7FIAS,Exist,
8998111,Not Exist,179303,,,N/A (candidate not in SF),
8998139,Exist,182162,,,Unresolved: Job__c match count = 7 (expected 1),
8998139,Exist,179306,a00N3000017cr0XIAQ,a02N300000qJPOAIA4,Not Exist,
8998139,Exist,179303,a00N3000017cr0XIAQ,a02N300000qJg7FIAS,Exist,
8998145,Exist,182162,,,Unresolved: Job__c match count = 7 (expected 1),
8998145,Exist,179303,a00N300001GBIRNIA5,a02N300000qJg7FIAS,Exist,
8998155,Exist,179306,a00N3000017dZ6EIAU,a02N300000qJPOAIA4,Exist,
8998172,Exist,179303,a00N3000017f8zfIAA,a02N300000qJg7FIAS,Exist,
8998179,Exist,179303,a00N3000017fCtdIAE,a02N300000qJg7FIAS,Exist,
8998182,Exist,179303,a00N300001EoeOMIAZ,a02N300000qJg7FIAS,Exist,
8998191,Exist,179303,a00N3000018KaAaIAK,a02N300000qJg7FIAS,Exist,
8998209,Not Exist,179303,,,N/A (candidate not in SF),
8998213,Exist,179306,a00N3000017gTXSIA2,a02N300000qJPOAIA4,Exist,
8998216,Exist,179306,a00N300001BZtSiIAL,a02N300000qJPOAIA4,Not Exist,
8998239,Exist,179306,a00N3000017hMGzIAM,a02N300000qJPOAIA4,Exist,
8998244,Exist,179303,a00N3000017hYjaIAE,a02N300000qJg7FIAS,Exist,
8998257,Not Exist,179303,,,N/A (candidate not in SF),
8998281,Exist,179306,a00N3000017iN1DIAU,a02N300000qJPOAIA4,Exist,
8998303,Exist,179306,a00N3000017jDW6IAM,a02N300000qJPOAIA4,Exist,
8998317,Exist,179306,,,Unresolved: Candidate__c match count = 2 (expected 1),
8998319,Exist,179303,a00N3000017jTUZIA2,a02N300000qJg7FIAS,Exist,
8998342,Exist,179306,a00N3000017jtbiIAA,a02N300000qJPOAIA4,Exist,
8998346,Exist,179306,a00N300001GBIS3IAP,a02N300000qJPOAIA4,Exist,
8998363,Exist,179306,a00N3000017kTiQIAU,a02N300000qJPOAIA4,Exist,
8998366,Not Exist,179306,,,N/A (candidate not in SF),
8998373,Exist,179303,a00N3000017kRLkIAM,a02N300000qJg7FIAS,Exist,
8998401,Exist,179303,a00N3000017l8DpIAI,a02N300000qJg7FIAS,Exist,
8998404,Not Exist,179303,,,N/A (candidate not in SF),
8998414,Not Exist,179303,,,N/A (candidate not in SF),
8998415,Exist,179306,a00N3000017lPzPIAU,a02N300000qJPOAIA4,Exist,
8998416,Not Exist,182162,,,N/A (candidate not in SF),
8998416,Not Exist,179303,,,N/A (candidate not in SF),
8998416,Not Exist,179306,,,N/A (candidate not in SF),
8998418,Exist,179303,a00N300001GBISKIA5,a02N300000qJg7FIAS,Exist,
8998420,Exist,179303,a00N3000017ldvpIAA,a02N300000qJg7FIAS,Not Exist,
8998424,Exist,182162,,,Unresolved: Job__c match count = 7 (expected 1),
8998424,Exist,179306,a00N3000017lht4IAA,a02N300000qJPOAIA4,Exist,
8998427,Exist,179306,a00N3000017lhzWIAQ,a02N300000qJPOAIA4,Exist,
8998427,Exist,179303,a00N3000017lhzWIAQ,a02N300000qJg7FIAS,Exist,
8998435,Exist,179306,a00N3000017lYt4IAE,a02N300000qJPOAIA4,Exist,
8998437,Exist,179303,a00N3000017lWzFIAU,a02N300000qJg7FIAS,Exist,
8998444,Exist,179306,a00N3000017lb4hIAA,a02N300000qJPOAIA4,Exist,
8998449,Exist,179306,a00N3000017lvHgIAI,a02N300000qJPOAIA4,Exist,
8998453,Exist,182162,,,Unresolved: Job__c match count = 7 (expected 1),
8998453,Exist,179303,a00N3000017lzy1IAA,a02N300000qJg7FIAS,Exist,
8998479,Exist,179306,a00N3000017mHWnIAM,a02N300000qJPOAIA4,Not Exist,
8998494,Not Exist,179303,,,N/A (candidate not in SF),
8998494,Not Exist,179306,,,N/A (candidate not in SF),
8998527,Exist,179303,a00N3000017nxnFIAQ,a02N300000qJg7FIAS,Exist,
8998562,Exist,179303,a00N3000017oFVlIAM,a02N300000qJg7FIAS,Exist,
8998589,Exist,179306,a00N3000017ol2XIAQ,a02N300000qJPOAIA4,Exist,
8998601,Exist,179306,a00N300001GBISvIAP,a02N300000qJPOAIA4,Exist,
8998604,Exist,179303,a00N3000018WKumIAG,a02N300000qJg7FIAS,Exist,
8998604,Exist,179306,a00N3000018WKumIAG,a02N300000qJPOAIA4,Not Exist,
8998604,Exist,182162,,,Unresolved: Job__c match count = 7 (expected 1),
8998607,Exist,179306,a00N3000017pi7KIAQ,a02N300000qJPOAIA4,Exist,
8998674,Exist,179306,a00N3000017pxxfIAA,a02N300000qJPOAIA4,Exist,
8998748,Exist,179303,a00N3000017rIf5IAE,a02N300000qJg7FIAS,Exist,
8998753,Not Exist,179303,,,N/A (candidate not in SF),
8998753,Not Exist,179306,,,N/A (candidate not in SF),
8998754,Exist,179303,a00N3000017r38PIAQ,a02N300000qJg7FIAS,Exist,
8998756,Exist,179303,a00N3000017rSeRIAU,a02N300000qJg7FIAS,Exist,
8998757,Exist,179306,a00N3000017rSeSIAU,a02N300000qJPOAIA4,Exist,
8998761,Exist,179303,a00N3000017rYFDIA2,a02N300000qJg7FIAS,Exist,
8998768,Exist,179303,a00N3000017rjZ1IAI,a02N300000qJg7FIAS,Exist,
8998776,Exist,179306,a00N3000017sAAoIAM,a02N300000qJPOAIA4,Exist,
8998777,Exist,179303,a00N3000017sAApIAM,a02N300000qJg7FIAS,Exist,
8998777,Exist,179306,a00N3000017sAApIAM,a02N300000qJPOAIA4,Exist,
8998784,Exist,179306,a00N3000017sBzmIAE,a02N300000qJPOAIA4,Exist,
8998784,Exist,179303,a00N3000017sBzmIAE,a02N300000qJg7FIAS,Not Exist,
8998825,Not Exist,179303,,,N/A (candidate not in SF),
8998851,Exist,179303,a00N3000017sdPiIAI,a02N300000qJg7FIAS,Exist,
8998851,Exist,179306,a00N3000017sdPiIAI,a02N300000qJPOAIA4,Not Exist,
8998868,Exist,179303,a00N300001D6y7yIAB,a02N300000qJg7FIAS,Exist,
8998881,Not Exist,179306,,,N/A (candidate not in SF),
8998881,Not Exist,179303,,,N/A (candidate not in SF),
8998904,Exist,182162,,,Unresolved: Job__c match count = 7 (expected 1),
8998904,Exist,179306,a00N3000017t6I8IAI,a02N300000qJPOAIA4,Not Exist,
8998904,Exist,179303,a00N3000017t6I8IAI,a02N300000qJg7FIAS,Exist,
8998906,Exist,179306,a00N3000017t6IBIAY,a02N300000qJPOAIA4,Exist,
8998906,Exist,179303,a00N3000017t6IBIAY,a02N300000qJg7FIAS,Exist,
8999048,Not Exist,179303,,,N/A (candidate not in SF),
8999072,Exist,179303,a00N3000018LHLsIAO,a02N300000qJg7FIAS,Exist,
8999072,Exist,179306,a00N3000018LHLsIAO,a02N300000qJPOAIA4,Not Exist,
8999119,Not Exist,179306,,,N/A (candidate not in SF),
8999121,Exist,181707,a00N3000017v5BSIAY,a02N300000qLSrPIAW,Exist,
8999121,Exist,179303,a00N3000017v5BSIAY,a02N300000qJg7FIAS,Exist,
8999124,Exist,179303,a00N3000017v7zZIAQ,a02N300000qJg7FIAS,Exist,
8999131,Exist,179303,a00N300001DxjdtIAB,a02N300000qJg7FIAS,Exist,
8999135,Exist,179303,a00N3000017v73XIAQ,a02N300000qJg7FIAS,Exist,
8999151,Not Exist,179303,,,N/A (candidate not in SF),
8999172,Exist,179306,a00N300001Civ1oIAB,a02N300000qJPOAIA4,Not Exist,
8999172,Exist,179303,a00N300001Civ1oIAB,a02N300000qJg7FIAS,Exist,
8999175,Not Exist,179303,,,N/A (candidate not in SF),
8999218,Exist,179303,a00N3000019PUK0IAO,a02N300000qJg7FIAS,Exist,
8999232,Exist,179303,,,Unresolved: Candidate__c match count = 2 (expected 1),
8999233,Exist,179306,a00N3000017y53bIAA,a02N300000qJPOAIA4,Exist,
8999239,Not Exist,179306,,,N/A (candidate not in SF),
8999239,Not Exist,179303,,,N/A (candidate not in SF),
8999306,Exist,179303,a00N3000017yckHIAQ,a02N300000qJg7FIAS,Exist,
8999331,Not Exist,179303,,,N/A (candidate not in SF),
8999351,Exist,179303,a00N3000017zEhYIAU,a02N300000qJg7FIAS,Exist,
8999352,Exist,181707,a00N3000017zCeAIAU,a02N300000qLSrPIAW,Not Exist,
8999352,Exist,179303,a00N3000017zCeAIAU,a02N300000qJg7FIAS,Exist,
8999356,Exist,179303,a00N3000017zPd0IAE,a02N300000qJg7FIAS,Exist,
8999367,Exist,179303,a00N300001EGzNEIA1,a02N300000qJg7FIAS,Exist,
8999370,Not Exist,179303,,,N/A (candidate not in SF),
8999379,Exist,179303,a00N3000017zzzpIAA,a02N300000qJg7FIAS,Exist,
8999391,Exist,179303,a00N300001807B2IAI,a02N300000qJg7FIAS,Exist,
8999421,Not Exist,179303,,,N/A (candidate not in SF),
8999425,Not Exist,179303,,,N/A (candidate not in SF),
8999572,Exist,179303,a00N30000181t0kIAA,a02N300000qJg7FIAS,Exist,
8999572,Exist,179306,a00N30000181t0kIAA,a02N300000qJPOAIA4,Not Exist,
8999591,Exist,179303,a00N3000017lPzOIAU,a02N300000qJg7FIAS,Exist,
8999593,Not Exist,179303,,,N/A (candidate not in SF),
8999594,Exist,179303,a00N30000182dUpIAI,a02N300000qJg7FIAS,Exist,
8999622,Exist,179303,a00N300001D6zvVIAR,a02N300000qJg7FIAS,Exist,
8999630,Exist,179303,a00N300001855qFIAQ,a02N300000qJg7FIAS,Exist,
8999656,Exist,179303,a00N300001GBHgRIAX,a02N300000qJg7FIAS,Exist,
8999660,Exist,179303,a00N30000185kZqIAI,a02N300000qJg7FIAS,Exist,
8999671,Exist,179306,a00N30000185pxmIAA,a02N300000qJPOAIA4,Exist,
8999677,Exist,179303,a00N30000186jlJIAQ,a02N300000qJg7FIAS,Exist,
8999688,Exist,179303,a00N300001GBHgUIAX,a02N300000qJg7FIAS,Not Exist,
8999689,Exist,179303,a00N300001GBHgVIAX,a02N300000qJg7FIAS,Not Exist,
8999690,Not Exist,179303,,,N/A (candidate not in SF),
8999691,Exist,179303,a00N300001GBHgWIAX,a02N300000qJg7FIAS,Not Exist,
8999692,Exist,179303,a00N300001GBIzBIAX,a02N300000qJg7FIAS,Not Exist,
8999693,Exist,179303,a00N300001GBIRgIAP,a02N300000qJg7FIAS,Exist,
8999702,Exist,179306,a00N300001GBIzDIAX,a02N300000qJPOAIA4,Not Exist,
8999703,Exist,179306,a00N300001GBIzEIAX,a02N300000qJPOAIA4,Not Exist,
8999705,Exist,179306,a00N300001GBIzGIAX,a02N300000qJPOAIA4,Not Exist,
8999706,Exist,179306,a00N300001GBIzHIAX,a02N300000qJPOAIA4,Not Exist,
8999707,Exist,179306,a00N300001GBIzIIAX,a02N300000qJPOAIA4,Not Exist,
8999707,Exist,182162,,,Unresolved: Job__c match count = 7 (expected 1),
8999708,Exist,179306,a00N300001GBIzJIAX,a02N300000qJPOAIA4,Not Exist,
8999709,Exist,179306,a00OL000003HeHiYAK,a02N300000qJPOAIA4,Not Exist,
8999710,Exist,179306,a00N300001GBIzKIAX,a02N300000qJPOAIA4,Not Exist,
8999711,Exist,179306,a00N300001GBIzLIAX,a02N300000qJPOAIA4,Not Exist,
8999712,Exist,179306,a00N300001GBIzMIAX,a02N300000qJPOAIA4,Not Exist,
8999713,Exist,179306,a00N300001GBIzNIAX,a02N300000qJPOAIA4,Not Exist,
8999714,Exist,179306,a00N300001GBIzOIAX,a02N300000qJPOAIA4,Not Exist,
8999715,Exist,179303,a00N30000187L99IAE,a02N300000qJg7FIAS,Exist,
8999771,Exist,179303,a00N30000189rrEIAQ,a02N300000qJg7FIAS,Exist,
8999776,Exist,179303,a00N3000018AE30IAG,a02N300000qJg7FIAS,Exist,
8999791,Exist,179303,a00N3000018AoHzIAK,a02N300000qJg7FIAS,Exist,
8999820,Not Exist,179303,,,N/A (candidate not in SF),
8999831,Exist,179303,a00N3000018D5b7IAC,a02N300000qJg7FIAS,Exist,
8999906,Not Exist,179303,,,N/A (candidate not in SF),
8999906,Not Exist,179306,,,N/A (candidate not in SF),
8999960,Exist,179303,a00N3000018GcluIAC,a02N300000qJg7FIAS,Exist,
8999964,Not Exist,179306,,,N/A (candidate not in SF),
8999964,Not Exist,179303,,,N/A (candidate not in SF),
8999972,Not Exist,179303,,,N/A (candidate not in SF),
8999979,Exist,179303,a00N3000018HLsZIAW,a02N300000qJg7FIAS,Exist,
8999980,Exist,179303,a00N3000018HG07IAG,a02N300000qJg7FIAS,Exist,
8999991,Exist,179306,a00N3000018IrSCIA0,a02N300000qJPOAIA4,Exist,
8999991,Exist,179303,a00N3000018IrSCIA0,a02N300000qJg7FIAS,Exist,
8999993,Exist,179303,,,Unresolved: Candidate__c match count = 2 (expected 1),
8999993,Exist,179306,,,Unresolved: Candidate__c match count = 2 (expected 1),
9000003,Not Exist,179303,,,N/A (candidate not in SF),
9000004,Exist,179303,a00N3000018JlazIAC,a02N300000qJg7FIAS,Exist,
9000014,Exist,179303,a00N3000018K3foIAC,a02N300000qJg7FIAS,Exist,
9000058,Not Exist,179303,,,N/A (candidate not in SF),
9000083,Exist,179303,a00N300001GBJ0TIAX,a02N300000qJg7FIAS,Exist,
9000088,Exist,179303,a00N3000018L5cNIAS,a02N300000qJg7FIAS,Exist,
9000089,Exist,179303,a00N3000018L5cOIAS,a02N300000qJg7FIAS,Exist,
9000092,Exist,179303,a00N300001GBJ0WIAX,a02N300000qJg7FIAS,Exist,
9000093,Not Exist,179306,,,N/A (candidate not in SF),
9000093,Not Exist,179303,,,N/A (candidate not in SF),
9000161,Not Exist,179303,,,N/A (candidate not in SF),
9000184,Not Exist,179303,,,N/A (candidate not in SF),
9000185,Exist,179306,a00N3000018MydLIAS,a02N300000qJPOAIA4,Exist,
9000192,Not Exist,179306,,,N/A (candidate not in SF),
9000207,Not Exist,179303,,,N/A (candidate not in SF),
9000236,Not Exist,179306,,,N/A (candidate not in SF),
9000237,Exist,179303,a00N3000018OJVqIAO,a02N300000qJg7FIAS,Exist,
9000237,Exist,179306,a00N3000018OJVqIAO,a02N300000qJPOAIA4,Not Exist,
9000256,Exist,179306,a00N3000018ORYKIA4,a02N300000qJPOAIA4,Exist,
9000256,Exist,179303,a00N3000018ORYKIA4,a02N300000qJg7FIAS,Exist,
9000283,Exist,181707,a00N3000018OZJ1IAO,a02N300000qLSrPIAW,Exist,
9000283,Exist,182162,,,Unresolved: Job__c match count = 7 (expected 1),
9000283,Exist,181706,a00N3000018OZJ1IAO,a02N300000qLa2XIAS,Exist,
9000283,Exist,179303,a00N3000018OZJ1IAO,a02N300000qJg7FIAS,Exist,
9000283,Exist,179306,a00N3000018OZJ1IAO,a02N300000qJPOAIA4,Not Exist,
9000287,Not Exist,179303,,,N/A (candidate not in SF),
9000309,Not Exist,179306,,,N/A (candidate not in SF),
9000359,Exist,179303,a00N3000018QjE8IAK,a02N300000qJg7FIAS,Exist,
9000380,Exist,179303,a00N3000018Qpt5IAC,a02N300000qJg7FIAS,Exist,
9000380,Exist,179306,a00N3000018Qpt5IAC,a02N300000qJPOAIA4,Not Exist,
9000394,Exist,179303,a00N3000018R2s3IAC,a02N300000qJg7FIAS,Exist,
9000394,Exist,179306,a00N3000018R2s3IAC,a02N300000qJPOAIA4,Exist,
9000435,Exist,179303,a00N3000018a09WIAQ,a02N300000qJg7FIAS,Exist,
9000435,Exist,179306,a00N3000018a09WIAQ,a02N300000qJPOAIA4,Exist,
9000468,Exist,181707,a00N3000018TeoBIAS,a02N300000qLSrPIAW,Exist,
9000468,Exist,179306,a00N3000018TeoBIAS,a02N300000qJPOAIA4,Exist,
9000468,Exist,179303,a00N3000018TeoBIAS,a02N300000qJg7FIAS,Exist,
9000480,Not Exist,179306,,,N/A (candidate not in SF),
9000497,Exist,182162,,,Unresolved: Job__c match count = 7 (expected 1),
9000497,Exist,181707,a00N3000018TnOdIAK,a02N300000qLSrPIAW,Exist,
9000497,Exist,179306,a00N3000018TnOdIAK,a02N300000qJPOAIA4,Exist,
9000497,Exist,179303,a00N3000018TnOdIAK,a02N300000qJg7FIAS,Exist,
9000510,Exist,179303,a00N3000018Tu8KIAS,a02N300000qJg7FIAS,Exist,
9000681,Exist,179306,a00N3000018U2VjIAK,a02N300000qJPOAIA4,Exist,
9000795,Exist,179303,a00N3000018UT1BIAW,a02N300000qJg7FIAS,Exist,
9000811,Exist,179303,a00N3000018V500IAC,a02N300000qJg7FIAS,Exist,
9000831,Exist,179303,a00N3000018VIwPIAW,a02N300000qJg7FIAS,Exist,
9000835,Exist,179303,a00N3000018UuvsIAC,a02N300000qJg7FIAS,Exist,
9000846,Not Exist,179303,,,N/A (candidate not in SF),
9000861,Not Exist,182162,,,N/A (candidate not in SF),
9000861,Not Exist,179303,,,N/A (candidate not in SF),
9000881,Not Exist,182162,,,N/A (candidate not in SF),
9000881,Not Exist,179303,,,N/A (candidate not in SF),
9000881,Not Exist,179306,,,N/A (candidate not in SF),
9000884,Not Exist,179306,,,N/A (candidate not in SF),
9000884,Not Exist,182162,,,N/A (candidate not in SF),
9000884,Not Exist,179303,,,N/A (candidate not in SF),
9000906,Not Exist,179303,,,N/A (candidate not in SF),
9000909,Not Exist,179306,,,N/A (candidate not in SF),
9000909,Not Exist,179303,,,N/A (candidate not in SF),
9000930,Exist,179303,a00N3000018YbmiIAC,a02N300000qJg7FIAS,Exist,
9000938,Exist,179303,a00N3000018YhKCIA0,a02N300000qJg7FIAS,Exist,
9000963,Exist,179303,a00N3000018YxFEIA0,a02N300000qJg7FIAS,Exist,
9000967,Exist,179306,a00N3000018Z8SEIA0,a02N300000qJPOAIA4,Not Exist,
9000967,Exist,179303,a00N3000018Z8SEIA0,a02N300000qJg7FIAS,Exist,
9000973,Exist,179303,a00N3000018Z9pjIAC,a02N300000qJg7FIAS,Exist,
9001020,Exist,179303,a00N300001CuDMaIAN,a02N300000qJg7FIAS,Exist,
9001023,Exist,179303,a00N3000018ZPbFIAW,a02N300000qJg7FIAS,Exist,
9001049,Not Exist,179306,,,N/A (candidate not in SF),
9001064,Exist,179306,a00N3000018NG7QIAW,a02N300000qJPOAIA4,Not Exist,
9001064,Exist,179303,a00N3000018NG7QIAW,a02N300000qJg7FIAS,Exist,
9001088,Exist,179303,a00N3000018aaMZIAY,a02N300000qJg7FIAS,Exist,
9001088,Exist,179306,a00N3000018aaMZIAY,a02N300000qJPOAIA4,Not Exist,
9001136,Not Exist,182162,,,N/A (candidate not in SF),
9001136,Not Exist,179303,,,N/A (candidate not in SF),
9001147,Exist,179303,a00N3000018chenIAA,a02N300000qJg7FIAS,Exist,
9001158,Exist,179303,a00N3000018dZykIAE,a02N300000qJg7FIAS,Exist,
9001164,Exist,179306,a00N3000018e4iwIAA,a02N300000qJPOAIA4,Exist,
9001164,Exist,179303,a00N3000018e4iwIAA,a02N300000qJg7FIAS,Exist,
9001211,Exist,179303,a00N3000018eQwSIAU,a02N300000qJg7FIAS,Exist,
9001220,Exist,179303,a00N3000018Ukl9IAC,a02N300000qJg7FIAS,Exist,
9001225,Exist,179306,a00N3000018eNDmIAM,a02N300000qJPOAIA4,Exist,
9001277,Exist,179303,a00N3000018eYIyIAM,a02N300000qJg7FIAS,Exist,
9001278,Exist,179303,a00N3000018fAo5IAE,a02N300000qJg7FIAS,Exist,
9001301,Exist,179303,a00N300001DVqqNIAT,a02N300000qJg7FIAS,Exist,
9001301,Exist,179306,a00N300001DVqqNIAT,a02N300000qJPOAIA4,Exist,
9001327,Exist,179303,a00N3000018gmzOIAQ,a02N300000qJg7FIAS,Exist,
9001338,Exist,179306,a00N3000018hUU5IAM,a02N300000qJPOAIA4,Exist,
9001343,Exist,179303,a00N3000018iSRmIAM,a02N300000qJg7FIAS,Exist,
9001360,Exist,179306,a00N3000018jLg0IAE,a02N300000qJPOAIA4,Exist,
9001360,Exist,179303,a00N3000018jLg0IAE,a02N300000qJg7FIAS,Exist,
9001405,Exist,179303,a00N3000018juVZIAY,a02N300000qJg7FIAS,Exist,
9001435,Exist,179303,a00N3000018kljbIAA,a02N300000qJg7FIAS,Exist,
9001438,Not Exist,179303,,,N/A (candidate not in SF),
9001438,Not Exist,179306,,,N/A (candidate not in SF),
9001480,Exist,179303,a00N3000018njq5IAA,a02N300000qJg7FIAS,Exist,
9001480,Exist,179306,a00N3000018njq5IAA,a02N300000qJPOAIA4,Not Exist,
9001482,Exist,179306,a00N3000018oGdzIAE,a02N300000qJPOAIA4,Exist,
9001482,Exist,179303,a00N3000018oGdzIAE,a02N300000qJg7FIAS,Exist,
9001483,Exist,179306,a00N3000018oQQUIA2,a02N300000qJPOAIA4,Exist,
9001488,Exist,179306,a00N3000018oDYFIA2,a02N300000qJPOAIA4,Exist,
9001514,Exist,179303,a00N3000018pAebIAE,a02N300000qJg7FIAS,Exist,
9001527,Exist,179306,a00N3000018pL0eIAE,a02N300000qJPOAIA4,Exist,
9001554,Exist,179306,a00N3000018pmDhIAI,a02N300000qJPOAIA4,Exist,
9001560,Not Exist,179303,,,N/A (candidate not in SF),
9001562,Exist,179306,a00N300001Eyb7QIAR,a02N300000qJPOAIA4,Not Exist,
9001562,Exist,179303,a00N300001Eyb7QIAR,a02N300000qJg7FIAS,Exist,
9001571,Exist,179306,a00N3000018qrhRIAQ,a02N300000qJPOAIA4,Exist,
9001575,Exist,179303,a00N3000018qz2LIAQ,a02N300000qJg7FIAS,Exist,
9001576,Exist,179303,a00N3000018qz2MIAQ,a02N300000qJg7FIAS,Exist,
9001577,Exist,179303,a00N300001CkdrnIAB,a02N300000qJg7FIAS,Exist,
9001589,Exist,179303,,,Unresolved: Candidate__c match count = 2 (expected 1),
9001602,Exist,179303,a00N3000018rjZpIAI,a02N300000qJg7FIAS,Exist,
9001655,Exist,179303,a00N300001AVtoMIAT,a02N300000qJg7FIAS,Exist,
9001701,Not Exist,179306,,,N/A (candidate not in SF),
9001710,Exist,179306,a00N3000018utXvIAI,a02N300000qJPOAIA4,Exist,
9001713,Exist,179303,a00N300001GBIsmIAH,a02N300000qJg7FIAS,Exist,
9001726,Exist,179303,a00N3000018vWZKIA2,a02N300000qJg7FIAS,Exist,
9001732,Exist,179306,a00N300001GBIsnIAH,a02N300000qJPOAIA4,Exist,
9001744,Exist,179303,a00N3000018wq64IAA,a02N300000qJg7FIAS,Exist,
9001757,Exist,179306,a00N300001GBIsxIAH,a02N300000qJPOAIA4,Exist,
9001761,Exist,182162,,,Unresolved: Job__c match count = 7 (expected 1),
9001761,Exist,179306,a00N3000018yg4HIAQ,a02N300000qJPOAIA4,Exist,
9001835,Not Exist,179303,,,N/A (candidate not in SF),
9001844,Exist,179306,a00N3000018zg5FIAQ,a02N300000qJPOAIA4,Exist,
9001847,Exist,179303,a00N3000018z3qUIAQ,a02N300000qJg7FIAS,Exist,
9001864,Exist,179303,a00N300001GBHtpIAH,a02N300000qJg7FIAS,Not Exist,
9001864,Exist,179306,a00N300001GBHtpIAH,a02N300000qJPOAIA4,Not Exist,
9001865,Exist,179306,a00N300001GBHtqIAH,a02N300000qJPOAIA4,Not Exist,
9001865,Exist,179303,a00N300001GBHtqIAH,a02N300000qJg7FIAS,Not Exist,
9001866,Exist,179306,a00N300001GBHtrIAH,a02N300000qJPOAIA4,Not Exist,
9001866,Exist,179303,a00N300001GBHtrIAH,a02N300000qJg7FIAS,Not Exist,
9001867,Exist,179303,a00N300001GBHtsIAH,a02N300000qJg7FIAS,Not Exist,
9001868,Exist,179303,a00N300001GBHttIAH,a02N300000qJg7FIAS,Not Exist,
9001868,Exist,179306,a00N300001GBHttIAH,a02N300000qJPOAIA4,Not Exist,
9001870,Exist,179306,a00N300001GBHtuIAH,a02N300000qJPOAIA4,Not Exist,
9001871,Exist,179306,a00N300001GBHtvIAH,a02N300000qJPOAIA4,Not Exist,
9001874,Exist,179303,a00N30000190flVIAQ,a02N300000qJg7FIAS,Exist,
9001898,Not Exist,179306,,,N/A (candidate not in SF),
9001986,Exist,179303,a00N30000194O4lIAE,a02N300000qJg7FIAS,Exist,
9002005,Exist,179303,a00N300001AUDUmIAP,a02N300000qJg7FIAS,Exist,
9002115,Exist,179303,a00N300001GBJL5IAP,a02N300000qJg7FIAS,Not Exist,
9002154,Exist,179306,a00N300001982iIIAQ,a02N300000qJPOAIA4,Exist,
9002164,Exist,179306,a00N30000198wPKIAY,a02N300000qJPOAIA4,Exist,
9002165,Exist,179303,a00N30000198wPLIAY,a02N300000qJg7FIAS,Exist,
9002176,Exist,179306,a00N30000198wniIAA,a02N300000qJPOAIA4,Exist,
